Project Name ▲,Sample ID,Source,Strategy,Selection,Layout,File Name,File Path,accession,experiment,instrument,run,spots,bases,size,published
Tara Oceans,SAMEA2621013,METAGENOMIC,WGS,RANDOM,paired,ERR599129_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599129_1.fastq.gz,ERR599129,ERX555986,Illumina HiSeq 2000,ERR599129,"36,058,089",7.2G,4.7Gb,9/13/14
Tara Oceans,SAMEA2621013,METAGENOMIC,WGS,RANDOM,paired,ERR599129_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599129_2.fastq.gz,ERR599129,ERX555986,Illumina HiSeq 2000,ERR599129,"36,058,089",7.2G,4.7Gb,9/13/14
Tara Oceans,SAMEA2621013,METAGENOMIC,WGS,RANDOM,paired,ERR599171_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599171_1.fastq.gz,ERR599171,ERX556071,Illumina HiSeq 2000,ERR599171,"36,508,689",7.4G,4.8Gb,9/13/14
Tara Oceans,SAMEA2621013,METAGENOMIC,WGS,RANDOM,paired,ERR599171_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599171_2.fastq.gz,ERR599171,ERX556071,Illumina HiSeq 2000,ERR599171,"36,508,689",7.4G,4.8Gb,9/13/14
Tara Oceans,SAMEA2621013,METAGENOMIC,WGS,RANDOM,paired,ERR599174_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599174_1.fastq.gz,ERR599174,ERX555975,Illumina HiSeq 2000,ERR599174,"74,463,747",14.1G,9.8Gb,9/13/14
Tara Oceans,SAMEA2621013,METAGENOMIC,WGS,RANDOM,paired,ERR599174_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599174_2.fastq.gz,ERR599174,ERX555975,Illumina HiSeq 2000,ERR599174,"74,463,747",14.1G,9.8Gb,9/13/14
Tara Oceans,SAMEA2621020,METAGENOMIC,WGS,RANDOM,paired,ERR594318_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR594318_1.fastq.gz,ERR594318,ERX552302,Illumina HiSeq 2000,ERR594318,"169,647,248",34.3G,21Gb,9/7/14
Tara Oceans,SAMEA2621020,METAGENOMIC,WGS,RANDOM,paired,ERR594318_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR594318_2.fastq.gz,ERR594318,ERX552302,Illumina HiSeq 2000,ERR594318,"169,647,248",34.3G,21Gb,9/7/14
Tara Oceans,SAMEA2621021,METAGENOMIC,WGS,RANDOM,paired,ERR594297_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR594297_1.fastq.gz,ERR594297,ERX552277,Illumina HiSeq 2000,ERR594297,"178,203,533",36G,23.1Gb,9/7/14
Tara Oceans,SAMEA2621021,METAGENOMIC,WGS,RANDOM,paired,ERR594297_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR594297_2.fastq.gz,ERR594297,ERX552277,Illumina HiSeq 2000,ERR594297,"178,203,533",36G,23.1Gb,9/7/14
Tara Oceans,SAMEA2621037,METAGENOMIC,WGS,RANDOM,paired,ERR599017_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599017_1.fastq.gz,ERR599017,ERX555939,Illumina HiSeq 2000,ERR599017,"66,324,517",12.6G,8.7Gb,9/13/14
Tara Oceans,SAMEA2621037,METAGENOMIC,WGS,RANDOM,paired,ERR599017_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599017_2.fastq.gz,ERR599017,ERX555939,Illumina HiSeq 2000,ERR599017,"66,324,517",12.6G,8.7Gb,9/13/14
Tara Oceans,SAMEA2621037,METAGENOMIC,WGS,RANDOM,paired,ERR599056_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599056_1.fastq.gz,ERR599056,ERX556038,Illumina HiSeq 2000,ERR599056,"32,450,140",6.6G,4.1Gb,9/13/14
Tara Oceans,SAMEA2621037,METAGENOMIC,WGS,RANDOM,paired,ERR599056_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599056_2.fastq.gz,ERR599056,ERX556038,Illumina HiSeq 2000,ERR599056,"32,450,140",6.6G,4.1Gb,9/13/14
Tara Oceans,SAMEA2621037,METAGENOMIC,WGS,RANDOM,paired,ERR599103_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599103_1.fastq.gz,ERR599103,ERX556041,Illumina HiSeq 2000,ERR599103,"32,597,205",6.7G,4.2Gb,9/13/14
Tara Oceans,SAMEA2621037,METAGENOMIC,WGS,RANDOM,paired,ERR599103_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599103_2.fastq.gz,ERR599103,ERX556041,Illumina HiSeq 2000,ERR599103,"32,597,205",6.7G,4.2Gb,9/13/14
Tara Oceans,SAMEA2621044,METAGENOMIC,WGS,RANDOM,paired,ERR594294_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR594294_1.fastq.gz,ERR594294,ERX552244,Illumina HiSeq 2000,ERR594294,"171,155,104",34.6G,21.7Gb,9/7/14
Tara Oceans,SAMEA2621044,METAGENOMIC,WGS,RANDOM,paired,ERR594294_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR594294_2.fastq.gz,ERR594294,ERX552244,Illumina HiSeq 2000,ERR594294,"171,155,104",34.6G,21.7Gb,9/7/14
Tara Oceans,SAMEA2621045,METAGENOMIC,WGS,RANDOM,paired,ERR594348_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR594348_1.fastq.gz,ERR594348,ERX552258,Illumina HiSeq 2000,ERR594348,"142,720,902",28.8G,17.9Gb,9/7/14
Tara Oceans,SAMEA2621045,METAGENOMIC,WGS,RANDOM,paired,ERR594348_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR594348_2.fastq.gz,ERR594348,ERX552258,Illumina HiSeq 2000,ERR594348,"142,720,902",28.8G,17.9Gb,9/7/14
Tara Oceans,SAMEA2621066,METAGENOMIC,WGS,RANDOM,paired,ERR599135_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599135_1.fastq.gz,ERR599135,ERX556111,Illumina HiSeq 2000,ERR599135,"42,702,235",8G,5.2Gb,9/13/14
Tara Oceans,SAMEA2621066,METAGENOMIC,WGS,RANDOM,paired,ERR599135_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599135_2.fastq.gz,ERR599135,ERX556111,Illumina HiSeq 2000,ERR599135,"42,702,235",8G,5.2Gb,9/13/14
Tara Oceans,SAMEA2621066,METAGENOMIC,WGS,RANDOM,paired,ERR599165_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599165_1.fastq.gz,ERR599165,ERX555918,Illumina HiSeq 2000,ERR599165,"88,675,089",16.9G,11.4Gb,9/13/14
Tara Oceans,SAMEA2621066,METAGENOMIC,WGS,RANDOM,paired,ERR599165_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599165_2.fastq.gz,ERR599165,ERX555918,Illumina HiSeq 2000,ERR599165,"88,675,089",16.9G,11.4Gb,9/13/14
Tara Oceans,SAMEA2621075,METAGENOMIC,WGS,RANDOM,paired,ERR594349_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR594349_1.fastq.gz,ERR594349,ERX552255,Illumina HiSeq 2000,ERR594349,"192,910,842",39G,23.9Gb,9/7/14
Tara Oceans,SAMEA2621075,METAGENOMIC,WGS,RANDOM,paired,ERR594349_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR594349_2.fastq.gz,ERR594349,ERX552255,Illumina HiSeq 2000,ERR594349,"192,910,842",39G,23.9Gb,9/7/14
Tara Oceans,SAMEA2621076,METAGENOMIC,WGS,RANDOM,paired,ERR594335_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR594335_1.fastq.gz,ERR594335,ERX552298,Illumina HiSeq 2000,ERR594335,"178,378,254",36G,22Gb,9/7/14
Tara Oceans,SAMEA2621076,METAGENOMIC,WGS,RANDOM,paired,ERR594335_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR594335_2.fastq.gz,ERR594335,ERX552298,Illumina HiSeq 2000,ERR594335,"178,378,254",36G,22Gb,9/7/14
Tara Oceans,SAMEA2621092,METAGENOMIC,WGS,RANDOM,paired,ERR599044_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599044_1.fastq.gz,ERR599044,ERX556016,Illumina HiSeq 2000,ERR599044,"166,775,737",32.8G,21.6Gb,9/13/14
Tara Oceans,SAMEA2621092,METAGENOMIC,WGS,RANDOM,paired,ERR599044_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599044_2.fastq.gz,ERR599044,ERX556016,Illumina HiSeq 2000,ERR599044,"166,775,737",32.8G,21.6Gb,9/13/14
Tara Oceans,SAMEA2621092,METAGENOMIC,WGS,RANDOM,paired,ERR599149_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599149_1.fastq.gz,ERR599149,ERX556020,Illumina HiSeq 2000,ERR599149,"28,064,082",5.6G,3.3Gb,9/13/14
Tara Oceans,SAMEA2621092,METAGENOMIC,WGS,RANDOM,paired,ERR599149_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599149_2.fastq.gz,ERR599149,ERX556020,Illumina HiSeq 2000,ERR599149,"28,064,082",5.6G,3.3Gb,9/13/14
Tara Oceans,SAMEA2621099,METAGENOMIC,WGS,RANDOM,paired,ERR594299_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR594299_1.fastq.gz,ERR594299,ERX552290,Illumina HiSeq 2000,ERR594299,"80,001,776",16.2G,10.2Gb,9/7/14
Tara Oceans,SAMEA2621099,METAGENOMIC,WGS,RANDOM,paired,ERR594299_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR594299_2.fastq.gz,ERR594299,ERX552290,Illumina HiSeq 2000,ERR594299,"80,001,776",16.2G,10.2Gb,9/7/14
Tara Oceans,SAMEA2621099,METAGENOMIC,WGS,RANDOM,paired,ERR594308_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR594308_1.fastq.gz,ERR594308,ERX552246,Illumina HiSeq 2000,ERR594308,"81,572,153",16.5G,10.1Gb,9/7/14
Tara Oceans,SAMEA2621099,METAGENOMIC,WGS,RANDOM,paired,ERR594308_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR594308_2.fastq.gz,ERR594308,ERX552246,Illumina HiSeq 2000,ERR594308,"81,572,153",16.5G,10.1Gb,9/7/14
Tara Oceans,SAMEA2621101,METAGENOMIC,WGS,RANDOM,paired,ERR594331_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR594331_1.fastq.gz,ERR594331,ERX552300,Illumina HiSeq 2000,ERR594331,"199,717,657",40.3G,25.5Gb,9/7/14
Tara Oceans,SAMEA2621101,METAGENOMIC,WGS,RANDOM,paired,ERR594331_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR594331_2.fastq.gz,ERR594331,ERX552300,Illumina HiSeq 2000,ERR594331,"199,717,657",40.3G,25.5Gb,9/7/14
Tara Oceans,SAMEA2621105,METAGENOMIC,WGA,RANDOM,paired,ERR599220_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599220_1.fastq.gz,ERR599220,ERX556182,Illumina HiSeq 2000,ERR599220,"160,618,632",32.1G,19.2Gb,9/16/14
Tara Oceans,SAMEA2621105,METAGENOMIC,WGA,RANDOM,paired,ERR599220_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599220_2.fastq.gz,ERR599220,ERX556182,Illumina HiSeq 2000,ERR599220,"160,618,632",32.1G,19.2Gb,9/16/14
Tara Oceans,SAMEA2621132,METAGENOMIC,WGS,RANDOM,paired,ERR598984_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR598984_1.fastq.gz,ERR598984,ERX556009,Illumina HiSeq 2000,ERR598984,"175,664,334",34.5G,22.7Gb,9/13/14
Tara Oceans,SAMEA2621132,METAGENOMIC,WGS,RANDOM,paired,ERR598984_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR598984_2.fastq.gz,ERR598984,ERX556009,Illumina HiSeq 2000,ERR598984,"175,664,334",34.5G,22.7Gb,9/13/14
Tara Oceans,SAMEA2621132,METAGENOMIC,WGS,RANDOM,paired,ERR599105_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599105_1.fastq.gz,ERR599105,ERX555934,Illumina HiSeq 2000,ERR599105,"34,374,500",6.9G,4Gb,9/13/14
Tara Oceans,SAMEA2621132,METAGENOMIC,WGS,RANDOM,paired,ERR599105_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599105_2.fastq.gz,ERR599105,ERX555934,Illumina HiSeq 2000,ERR599105,"34,374,500",6.9G,4Gb,9/13/14
Tara Oceans,SAMEA2621155,METAGENOMIC,WGS,RANDOM,paired,ERR599133_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599133_1.fastq.gz,ERR599133,ERX555987,Illumina HiSeq 2000,ERR599133,"116,570,800",23G,14.5Gb,9/13/14
Tara Oceans,SAMEA2621155,METAGENOMIC,WGS,RANDOM,paired,ERR599133_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599133_2.fastq.gz,ERR599133,ERX555987,Illumina HiSeq 2000,ERR599133,"116,570,800",23G,14.5Gb,9/13/14
Tara Oceans,SAMEA2621155,METAGENOMIC,WGS,RANDOM,paired,ERR599137_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599137_1.fastq.gz,ERR599137,ERX556079,Illumina HiSeq 2000,ERR599137,"47,239,839",9.5G,5.4Gb,9/13/14
Tara Oceans,SAMEA2621155,METAGENOMIC,WGS,RANDOM,paired,ERR599137_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599137_2.fastq.gz,ERR599137,ERX556079,Illumina HiSeq 2000,ERR599137,"47,239,839",9.5G,5.4Gb,9/13/14
Tara Oceans,SAMEA2621176,METAGENOMIC,WGS,RANDOM,paired,ERR599005_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599005_1.fastq.gz,ERR599005,ERX556112,Illumina HiSeq 2000,ERR599005,"99,201,488",19.4G,13Gb,9/13/14
Tara Oceans,SAMEA2621176,METAGENOMIC,WGS,RANDOM,paired,ERR599005_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599005_2.fastq.gz,ERR599005,ERX556112,Illumina HiSeq 2000,ERR599005,"99,201,488",19.4G,13Gb,9/13/14
Tara Oceans,SAMEA2621176,METAGENOMIC,WGS,RANDOM,paired,ERR599048_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599048_1.fastq.gz,ERR599048,ERX555911,Illumina HiSeq 2000,ERR599048,"44,775,584",8.9G,5.3Gb,9/13/14
Tara Oceans,SAMEA2621176,METAGENOMIC,WGS,RANDOM,paired,ERR599048_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599048_2.fastq.gz,ERR599048,ERX555911,Illumina HiSeq 2000,ERR599048,"44,775,584",8.9G,5.3Gb,9/13/14
Tara Oceans,SAMEA2621189,METAGENOMIC,WGA,RANDOM,paired,ERR599213_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599213_1.fastq.gz,ERR599213,ERX556185,Illumina HiSeq 2000,ERR599213,"186,783,453",36.3G,23.9Gb,9/16/14
Tara Oceans,SAMEA2621189,METAGENOMIC,WGA,RANDOM,paired,ERR599213_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599213_2.fastq.gz,ERR599213,ERX556185,Illumina HiSeq 2000,ERR599213,"186,783,453",36.3G,23.9Gb,9/16/14
Tara Oceans,SAMEA2621198,METAGENOMIC,WGS,RANDOM,paired,ERR599010_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599010_1.fastq.gz,ERR599010,ERX555995,Illumina HiSeq 2000,ERR599010,"30,059,067",5.7G,3.7Gb,9/13/14
Tara Oceans,SAMEA2621198,METAGENOMIC,WGS,RANDOM,paired,ERR599010_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599010_2.fastq.gz,ERR599010,ERX555995,Illumina HiSeq 2000,ERR599010,"30,059,067",5.7G,3.7Gb,9/13/14
Tara Oceans,SAMEA2621198,METAGENOMIC,WGS,RANDOM,paired,ERR599126_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599126_1.fastq.gz,ERR599126,ERX555999,Illumina HiSeq 2000,ERR599126,"200,803,577",39.1G,26.1Gb,9/13/14
Tara Oceans,SAMEA2621198,METAGENOMIC,WGS,RANDOM,paired,ERR599126_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599126_2.fastq.gz,ERR599126,ERX555999,Illumina HiSeq 2000,ERR599126,"200,803,577",39.1G,26.1Gb,9/13/14
Tara Oceans,SAMEA2621203,METAGENOMIC,WGS,RANDOM,paired,ERR594310_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR594310_1.fastq.gz,ERR594310,ERX552296,Illumina HiSeq 2000,ERR594310,"194,974,025",39.4G,25.3Gb,9/7/14
Tara Oceans,SAMEA2621203,METAGENOMIC,WGS,RANDOM,paired,ERR594310_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR594310_2.fastq.gz,ERR594310,ERX552296,Illumina HiSeq 2000,ERR594310,"194,974,025",39.4G,25.3Gb,9/7/14
Tara Oceans,SAMEA2621204,METAGENOMIC,WGS,RANDOM,paired,ERR594286_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR594286_1.fastq.gz,ERR594286,ERX552272,Illumina HiSeq 2000,ERR594286,"158,033,031",31.9G,20.2Gb,9/7/14
Tara Oceans,SAMEA2621204,METAGENOMIC,WGS,RANDOM,paired,ERR594286_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR594286_2.fastq.gz,ERR594286,ERX552272,Illumina HiSeq 2000,ERR594286,"158,033,031",31.9G,20.2Gb,9/7/14
Tara Oceans,SAMEA2621216,METAGENOMIC,WGS,RANDOM,paired,ERR599040_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599040_1.fastq.gz,ERR599040,ERX555940,Illumina HiSeq 2000,ERR599040,"33,111,936",6.1G,3.9Gb,9/13/14
Tara Oceans,SAMEA2621216,METAGENOMIC,WGS,RANDOM,paired,ERR599040_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599040_2.fastq.gz,ERR599040,ERX555940,Illumina HiSeq 2000,ERR599040,"33,111,936",6.1G,3.9Gb,9/13/14
Tara Oceans,SAMEA2621216,METAGENOMIC,WGS,RANDOM,paired,ERR599148_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599148_1.fastq.gz,ERR599148,ERX555959,Illumina HiSeq 2000,ERR599148,"183,564,258",35.5G,23.8Gb,9/13/14
Tara Oceans,SAMEA2621216,METAGENOMIC,WGS,RANDOM,paired,ERR599148_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599148_2.fastq.gz,ERR599148,ERX555959,Illumina HiSeq 2000,ERR599148,"183,564,258",35.5G,23.8Gb,9/13/14
Tara Oceans,SAMEA2621221,METAGENOMIC,WGS,RANDOM,paired,ERR594321_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR594321_1.fastq.gz,ERR594321,ERX552295,Illumina HiSeq 2000,ERR594321,"167,500,629",33.8G,21.2Gb,9/7/14
Tara Oceans,SAMEA2621221,METAGENOMIC,WGS,RANDOM,paired,ERR594321_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR594321_2.fastq.gz,ERR594321,ERX552295,Illumina HiSeq 2000,ERR594321,"167,500,629",33.8G,21.2Gb,9/7/14
Tara Oceans,SAMEA2621222,METAGENOMIC,WGS,RANDOM,paired,ERR594298_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR594298_1.fastq.gz,ERR594298,ERX552282,Illumina HiSeq 2000,ERR594298,"164,650,714",33.3G,22.2Gb,9/7/14
Tara Oceans,SAMEA2621222,METAGENOMIC,WGS,RANDOM,paired,ERR594298_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR594298_2.fastq.gz,ERR594298,ERX552282,Illumina HiSeq 2000,ERR594298,"164,650,714",33.3G,22.2Gb,9/7/14
Tara Oceans,SAMEA2621232,METAGENOMIC,WGS,RANDOM,paired,ERR599000_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599000_1.fastq.gz,ERR599000,ERX556123,Illumina HiSeq 2000,ERR599000,"194,617,234",38.3G,24.8Gb,9/13/14
Tara Oceans,SAMEA2621232,METAGENOMIC,WGS,RANDOM,paired,ERR599000_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599000_2.fastq.gz,ERR599000,ERX556123,Illumina HiSeq 2000,ERR599000,"194,617,234",38.3G,24.8Gb,9/13/14
Tara Oceans,SAMEA2621232,METAGENOMIC,WGS,RANDOM,paired,ERR599154_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599154_1.fastq.gz,ERR599154,ERX556131,Illumina HiSeq 2000,ERR599154,"29,607,890",5.9G,3.6Gb,9/13/14
Tara Oceans,SAMEA2621232,METAGENOMIC,WGS,RANDOM,paired,ERR599154_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599154_2.fastq.gz,ERR599154,ERX556131,Illumina HiSeq 2000,ERR599154,"29,607,890",5.9G,3.6Gb,9/13/14
Tara Oceans,SAMEA2621242,METAGENOMIC,WGS,RANDOM,paired,ERR594333_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR594333_1.fastq.gz,ERR594333,ERX552260,Illumina HiSeq 2000,ERR594333,"195,634,647",39.5G,25.8Gb,9/7/14
Tara Oceans,SAMEA2621242,METAGENOMIC,WGS,RANDOM,paired,ERR594333_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR594333_2.fastq.gz,ERR594333,ERX552260,Illumina HiSeq 2000,ERR594333,"195,634,647",39.5G,25.8Gb,9/7/14
Tara Oceans,SAMEA2621245,METAGENOMIC,WGA,RANDOM,paired,ERR599230_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599230_1.fastq.gz,ERR599230,ERX556170,Illumina HiSeq 2000,ERR599230,"152,025,846",30G,18.2Gb,9/16/14
Tara Oceans,SAMEA2621245,METAGENOMIC,WGA,RANDOM,paired,ERR599230_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599230_2.fastq.gz,ERR599230,ERX556170,Illumina HiSeq 2000,ERR599230,"152,025,846",30G,18.2Gb,9/16/14
Tara Oceans,SAMEA2621254,METAGENOMIC,WGS,RANDOM,paired,ERR599006_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599006_1.fastq.gz,ERR599006,ERX556088,Illumina HiSeq 2000,ERR599006,"206,080,531",39.9G,27.6Gb,9/13/14
Tara Oceans,SAMEA2621254,METAGENOMIC,WGS,RANDOM,paired,ERR599006_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599006_2.fastq.gz,ERR599006,ERX556088,Illumina HiSeq 2000,ERR599006,"206,080,531",39.9G,27.6Gb,9/13/14
Tara Oceans,SAMEA2621254,METAGENOMIC,WGS,RANDOM,paired,ERR599022_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599022_1.fastq.gz,ERR599022,ERX555968,Illumina HiSeq 2000,ERR599022,"31,241,187",5.9G,3.6Gb,9/13/14
Tara Oceans,SAMEA2621254,METAGENOMIC,WGS,RANDOM,paired,ERR599022_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599022_2.fastq.gz,ERR599022,ERX555968,Illumina HiSeq 2000,ERR599022,"31,241,187",5.9G,3.6Gb,9/13/14
Tara Oceans,SAMEA2621259,METAGENOMIC,WGS,RANDOM,paired,ERR594340_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR594340_1.fastq.gz,ERR594340,ERX552274,Illumina HiSeq 2000,ERR594340,"161,070,777",32.5G,20Gb,9/7/14
Tara Oceans,SAMEA2621259,METAGENOMIC,WGS,RANDOM,paired,ERR594340_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR594340_2.fastq.gz,ERR594340,ERX552274,Illumina HiSeq 2000,ERR594340,"161,070,777",32.5G,20Gb,9/7/14
Tara Oceans,SAMEA2621260,METAGENOMIC,WGS,RANDOM,paired,ERR594332_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR594332_1.fastq.gz,ERR594332,ERX552254,Illumina HiSeq 2000,ERR594332,"143,741,285",29G,18Gb,9/7/14
Tara Oceans,SAMEA2621260,METAGENOMIC,WGS,RANDOM,paired,ERR594332_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR594332_2.fastq.gz,ERR594332,ERX552254,Illumina HiSeq 2000,ERR594332,"143,741,285",29G,18Gb,9/7/14
Tara Oceans,SAMEA2621272,METAGENOMIC,WGS,RANDOM,paired,ERR599046_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599046_1.fastq.gz,ERR599046,ERX556085,Illumina HiSeq 2000,ERR599046,"29,515,610",5.6G,3.4Gb,9/13/14
Tara Oceans,SAMEA2621272,METAGENOMIC,WGS,RANDOM,paired,ERR599046_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599046_2.fastq.gz,ERR599046,ERX556085,Illumina HiSeq 2000,ERR599046,"29,515,610",5.6G,3.4Gb,9/13/14
Tara Oceans,SAMEA2621272,METAGENOMIC,WGS,RANDOM,paired,ERR599101_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599101_1.fastq.gz,ERR599101,ERX556075,Illumina HiSeq 2000,ERR599101,"199,637,522",39.2G,25.7Gb,9/13/14
Tara Oceans,SAMEA2621272,METAGENOMIC,WGS,RANDOM,paired,ERR599101_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599101_2.fastq.gz,ERR599101,ERX556075,Illumina HiSeq 2000,ERR599101,"199,637,522",39.2G,25.7Gb,9/13/14
Tara Oceans,SAMEA2621277,METAGENOMIC,WGS,RANDOM,paired,ERR594336_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR594336_1.fastq.gz,ERR594336,ERX552252,Illumina HiSeq 2000,ERR594336,"202,866,295",41G,27Gb,9/7/14
Tara Oceans,SAMEA2621277,METAGENOMIC,WGS,RANDOM,paired,ERR594336_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR594336_2.fastq.gz,ERR594336,ERX552252,Illumina HiSeq 2000,ERR594336,"202,866,295",41G,27Gb,9/7/14
Tara Oceans,SAMEA2621278,METAGENOMIC,WGS,RANDOM,paired,ERR594303_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR594303_1.fastq.gz,ERR594303,ERX552253,Illumina HiSeq 2000,ERR594303,"155,784,059",31.5G,19.5Gb,9/7/14
Tara Oceans,SAMEA2621278,METAGENOMIC,WGS,RANDOM,paired,ERR594303_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR594303_2.fastq.gz,ERR594303,ERX552253,Illumina HiSeq 2000,ERR594303,"155,784,059",31.5G,19.5Gb,9/7/14
Tara Oceans,SAMEA2621287,METAGENOMIC,WGS,RANDOM,paired,ERR599124_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599124_1.fastq.gz,ERR599124,ERX556095,Illumina HiSeq 2000,ERR599124,"30,298,285",6G,3.6Gb,9/13/14
