experiment,instrument,run,spots,bases,size,published
ERX1067876[accn],454 GS FLX Titanium,ERR986618,"189,786",102.1M,223.4Mb,2015-08-23
ERX1067878[accn],454 GS FLX Titanium,ERR986620,"214,314",106.8M,251.1Mb,2015-08-23
ERX1067879[accn],454 GS FLX Titanium,ERR986621,"281,173",152.3M,341Mb,2015-08-23
ERX1067883[accn],454 GS FLX Titanium,ERR986625,"258,940",142.9M,318.3Mb,2015-08-23
ERX1067884[accn],454 GS FLX Titanium,ERR986626,"347,044",183.4M,408.8Mb,2015-08-23
ERX1067885[accn],454 GS FLX Titanium,ERR986627,"353,977",182.5M,407.8Mb,2015-08-23
ERX1067887[accn],454 GS FLX Titanium,ERR986629,"338,411",174.3M,390.8Mb,2015-08-23
ERX1067888[accn],454 GS FLX Titanium,ERR986630,"333,335",170.6M,382.4Mb,2015-08-23
ERX1067889[accn],454 GS FLX Titanium,ERR986631,"302,474",157.6M,351.2Mb,2015-08-23
ERX1067890[accn],454 GS FLX Titanium,ERR986632,"172,224",97.6M,214.4Mb,2015-08-23
ERX1067891[accn],454 GS FLX Titanium,ERR986633,"117,210",69.6M,154.2Mb,2015-08-23
ERX1067892[accn],454 GS FLX Titanium,ERR986634,"103,117",56.5M,129.9Mb,2015-08-23
ERX1067894[accn],454 GS FLX Titanium,ERR986636,"292,253",142.6M,326.9Mb,2015-08-23
ERX1067895[accn],454 GS FLX Titanium,ERR986637,"461,871",225.9M,512.4Mb,2015-08-23
ERX1067897[accn],454 GS FLX Titanium,ERR986639,"67,199",33M,78.4Mb,2015-08-23
ERX1067898[accn],454 GS FLX Titanium,ERR986640,"222,902",109.7M,258.6Mb,2015-08-23
ERX1067900[accn],454 GS FLX Titanium,ERR986642,"246,507",122M,290Mb,2015-08-23
ERX1067901[accn],454 GS FLX Titanium,ERR986643,"243,549",111.7M,266.9Mb,2015-08-23
ERX1067903[accn],454 GS FLX Titanium,ERR986645,"297,802",156.9M,357.1Mb,2015-08-23
ERX1067904[accn],454 GS FLX Titanium,ERR986646,"239,323",116.5M,266.8Mb,2015-08-23
ERX1067905[accn],454 GS FLX Titanium,ERR986647,"167,580",87.6M,199.2Mb,2015-08-23
ERX1067906[accn],454 GS FLX Titanium,ERR986648,"184,272",93.6M,213.7Mb,2015-08-23
ERX1067908[accn],454 GS FLX Titanium,ERR986650,"429,574",218.5M,505.6Mb,2015-08-23
ERX1067909[accn],454 GS FLX Titanium,ERR986651,"383,168",200.1M,457.1Mb,2015-08-23
ERX1067910[accn],454 GS FLX Titanium,ERR986652,"315,861",169.6M,381.2Mb,2015-08-23
ERX1067911[accn],454 GS FLX Titanium,ERR986653,"172,216",94.8M,212.4Mb,2015-08-23
SRX2334639[accn],NextSeq 500,SRR5002342,"34,397,773",10.3G,4.2Gb,2017-03-01
SRX2334707[accn],NextSeq 500,SRR5002410,"19,138,710",5.8G,2.4Gb,2017-03-01
SRX2334640[accn],NextSeq 500,SRR5002343,"31,217,189",9.4G,3.8Gb,2017-03-01
SRX2334668[accn],NextSeq 500,SRR5002371,"16,778,652",5G,2.1Gb,2017-03-01
SRX2334697[accn],NextSeq 500,SRR5002400,"13,778,827",4.1G,1.7Gb,2017-03-01
SRX2334652[accn],NextSeq 500,SRR5002355,"19,571,888",5.9G,2.4Gb,2017-03-01
SRX2334669[accn],NextSeq 500,SRR5002372,"19,522,479",5.9G,2.5Gb,2017-03-01
SRX2334641[accn],NextSeq 500,SRR5002344,"25,129,694",7.5G,3.1Gb,2017-03-01
SRX2334703[accn],NextSeq 500,SRR5002406,"17,788,136",5.3G,2.2Gb,2017-03-01
SRX2334673[accn],NextSeq 500,SRR5002376,"29,437,423",8.8G,3.6Gb,2017-03-01
SRX2334638[accn],NextSeq 500,SRR5002341,"25,049,836",7.5G,3.1Gb,2017-03-01
SRX2334619[accn],NextSeq 500,SRR5002322,"18,870,008",5.7G,2.4Gb,2017-03-01
SRX2334660[accn],NextSeq 500,SRR5002363,"16,487,455",5G,2.1Gb,2017-03-01
SRX2334682[accn],NextSeq 500,SRR5002385,"30,628,720",9.2G,3.9Gb,2017-03-01
SRX2334656[accn],NextSeq 500,SRR5002359,"18,731,163",5.6G,2.3Gb,2017-03-01
SRX2334677[accn],NextSeq 500,SRR5002380,"18,509,153",5.6G,2.3Gb,2017-03-01
SRX2334699[accn],NextSeq 500,SRR5002402,"19,272,596",5.8G,3.7Gb,2017-03-01
SRX2334634[accn],NextSeq 500,SRR5002337,"19,430,202",5.8G,3.7Gb,2017-03-01
SRX2334631[accn],NextSeq 500,SRR5002334,"18,962,390",5.7G,3.6Gb,2017-03-01
SRX2334692[accn],NextSeq 500,SRR5002395,"14,565,979",4.3G,2.8Gb,2017-03-01
SRX2334658[accn],NextSeq 500,SRR5002361,"13,881,970",4.1G,2.6Gb,2017-03-01
SRX2334687[accn],NextSeq 500,SRR5002390,"11,512,749",3.5G,2.2Gb,2017-03-01
SRX2334613[accn],NextSeq 500,SRR5002316,"17,049,534",5.1G,3.2Gb,2017-03-01
SRX2334616[accn],NextSeq 500,SRR5002319,"15,507,891",4.6G,2.9Gb,2017-03-01
SRX2334678[accn],NextSeq 500,SRR5002381,"27,294,288",8.2G,5.1Gb,2017-03-01
SRX2334607[accn],NextSeq 500,SRR5002310,"10,431,954",3.1G,2Gb,2017-03-01
SRX2334709[accn],NextSeq 500,SRR5002412,"29,336,708",8.8G,4.4Gb,2017-03-01
SRX2334651[accn],NextSeq 500,SRR5002354,"1,213,105",344.1M,229Mb,2017-03-01
SRX2334674[accn],NextSeq 500,SRR5002377,"14,842,475",4.4G,2.8Gb,2017-03-01
SRX2334683[accn],NextSeq 500,SRR5002386,"859,190",257.7M,167.7Mb,2017-03-01
SRX2334606[accn],Illumina MiSeq,SRR5002309,"7,933,150",4.8G,2.3Gb,2017-03-01
SRX2334693[accn],NextSeq 500,SRR5002396,"23,132,462",7G,3.5Gb,2017-03-01
SRX2334659[accn],NextSeq 500,SRR5002362,"34,450,072",10.4G,5.3Gb,2017-03-01
SRX2334701[accn],NextSeq 500,SRR5002404,"109,946,285",33.1G,15.5Gb,2017-03-01
SRX2334646[accn],Illumina MiSeq,SRR5002349,"23,623,209",14.1G,7.5Gb,2017-03-01
SRX2334685[accn],NextSeq 500,SRR5002388,"47,197,827",14.2G,7Gb,2017-03-01
SRX2334698[accn],NextSeq 500,SRR5002401,"47,010,361",14.1G,7.8Gb,2017-03-01
SRX2334625[accn],NextSeq 500,SRR5002328,"55,236,405",16.6G,8.1Gb,2017-03-01
SRX2334705[accn],NextSeq 500,SRR5002408,"40,819,350",12.3G,6.4Gb,2017-03-01
SRX2334612[accn],Illumina MiSeq,SRR5002315,"1,379,164",824.2M,481.3Mb,2017-03-01
SRX2334647[accn],NextSeq 500,SRR5002350,"32,354,026",9.7G,4.9Gb,2017-03-01
SRX2334702[accn],NextSeq 500,SRR5002405,"32,994,235",9.9G,5Gb,2017-03-01
SRX2334632[accn],Illumina MiSeq,SRR5002335,"977,094",585M,342.5Mb,2017-03-01
SRX2334648[accn],NextSeq 500,SRR5002351,"31,429,306",9.5G,4.8Gb,2017-03-01
SRX2334675[accn],NextSeq 500,SRR5002378,"26,981,547",8.1G,4.1Gb,2017-03-01
SRX2334611[accn],NextSeq 500,SRR5002314,"31,517,755",9.5G,4.8Gb,2017-03-01
SRX2334629[accn],NextSeq 500,SRR5002332,"31,423,957",9.5G,4.8Gb,2017-03-01
SRX2334691[accn],NextSeq 500,SRR5002394,"37,666,192",11.3G,5.9Gb,2017-03-01
SRX2334630[accn],NextSeq 500,SRR5002333,"50,567,697",15.2G,7.7Gb,2017-03-01
SRX2334635[accn],NextSeq 500,SRR5002338,"33,312,129",10G,5.1Gb,2017-03-01
SRX2334655[accn],NextSeq 500,SRR5002358,"39,622,377",11.9G,6Gb,2017-03-01
SRX2334676[accn],NextSeq 500,SRR5002379,"89,902,148",27.1G,12.7Gb,2017-03-01
SRX2334642[accn],NextSeq 500,SRR5002345,"39,201,613",11.8G,6.5Gb,2017-03-01
SRX2334662[accn],Illumina MiSeq,SRR5002365,"21,793,396",13.1G,6.7Gb,2017-03-01
SRX2334690[accn],NextSeq 500,SRR5002393,"45,938,036",13.8G,6.9Gb,2017-03-01
SRX2334605[accn],NextSeq 500,SRR5002308,"47,869,691",14.4G,6.8Gb,2017-03-01
SRX2334617[accn],NextSeq 500,SRR5002320,"35,810,033",10.8G,5.6Gb,2017-03-01
SRX2334672[accn],Illumina MiSeq,SRR5002375,"966,478",578.6M,326.6Mb,2017-03-01
SRX2334679[accn],NextSeq 500,SRR5002382,"34,039,820",10.2G,5.1Gb,2017-03-01
SRX2334650[accn],NextSeq 500,SRR5002353,"30,299,703",9.1G,4.6Gb,2017-03-01
SRX2334684[accn],NextSeq 500,SRR5002387,"27,258,052",8.2G,4.1Gb,2017-03-01
SRX2334649[accn],NextSeq 500,SRR5002352,"26,592,042",8G,4.1Gb,2017-03-01
SRX2334665[accn],Illumina MiSeq,SRR5002368,"644,696",386.3M,232.1Mb,2017-03-01
SRX2334706[accn],NextSeq 500,SRR5002409,"31,219,099",9.4G,4.8Gb,2017-03-01
SRX2334622[accn],NextSeq 500,SRR5002325,"30,187,709",9.1G,4.6Gb,2017-03-01
SRX2334667[accn],NextSeq 500,SRR5002370,"37,550,793",11.3G,5.9Gb,2017-03-01
SRX2334663[accn],Illumina MiSeq,SRR5002366,"2,906,698",1.7G,920.3Mb,2017-03-01
SRX2334708[accn],NextSeq 500,SRR5002411,"34,793,515",10.5G,5.4Gb,2017-03-01
SRX2334615[accn],NextSeq 500,SRR5002318,"30,180,060",9.1G,4.7Gb,2017-03-01
SRX2334689[accn],Illumina MiSeq,SRR5002392,"3,071,121",1.8G,982.9Mb,2017-03-01
SRX2334654[accn],NextSeq 500,SRR5002357,"34,195,619",10.3G,5.3Gb,2017-03-01
SRX2334680[accn],NextSeq 500,SRR5002383,"35,644,797",10.7G,5.5Gb,2017-03-01
SRX2334704[accn],Illumina MiSeq,SRR5002407,"3,549,863",2.1G,1.1Gb,2017-03-01
SRX2334637[accn],NextSeq 500,SRR5002340,"33,278,892",10G,5.1Gb,2017-03-01
SRX2334636[accn],NextSeq 500,SRR5002339,"29,899,700",9G,4.7Gb,2017-03-01
SRX2334686[accn],NextSeq 500,SRR5002389,"21,378,623",6.4G,3.3Gb,2017-03-01
SRX2334608[accn],NextSeq 500,SRR5002311,"27,056,825",8.1G,4.1Gb,2017-03-01
SRX2334644[accn],NextSeq 500,SRR5002347,"28,108,785",8.5G,4.3Gb,2017-03-01
SRX2334670[accn],NextSeq 500,SRR5002373,"42,668,045",12.8G,6.5Gb,2017-03-01
SRX2334643[accn],NextSeq 500,SRR5002346,"58,538,463",17.6G,8.3Gb,2017-03-01
SRX2334610[accn],NextSeq 500,SRR5002313,"70,024,115",21.1G,10.4Gb,2017-03-01
SRX2334645[accn],NextSeq 500,SRR5002348,"77,473,679",23.3G,12Gb,2017-03-01
SRX2334666[accn],NextSeq 500,SRR5002369,"64,283,072",19.3G,9.6Gb,2017-03-01
SRX2334618[accn],NextSeq 500,SRR5002321,"32,443,627",9.7G,5Gb,2017-03-01
SRX2334671[accn],Illumina MiSeq,SRR5002374,"3,771,834",2.3G,1.3Gb,2017-03-01
SRX2334695[accn],NextSeq 500,SRR5002398,"40,569,137",12.2G,6.3Gb,2017-03-01
SRX2334614[accn],NextSeq 500,SRR5002317,"37,003,897",11.1G,5.7Gb,2017-03-01
SRX2334623[accn],Illumina MiSeq,SRR5002326,"3,157,020",1.9G,1.1Gb,2017-03-01
SRX2334661[accn],NextSeq 500,SRR5002364,"31,654,903",9.5G,4.9Gb,2017-03-01
SRX2334681[accn],NextSeq 500,SRR5002384,"39,305,945",11.8G,6.1Gb,2017-03-01
SRX2334653[accn],Illumina MiSeq,SRR5002356,"21,679,775",13G,6.7Gb,2017-03-01
SRX2334688[accn],Illumina MiSeq,SRR5002391,"21,593,082",12.9G,6.8Gb,2017-03-01
SRX2334710[accn],NextSeq 500,SRR5002413,"26,545,648",8G,4.2Gb,2017-03-01
SRX2334711[accn],Illumina MiSeq,SRR5002414,"43,272,857",25.9G,13.4Gb,2017-03-01
SRX2334620[accn],NextSeq 500,SRR5002323,"39,093,954",11.7G,6Gb,2017-03-01
SRX2334624[accn],Illumina MiSeq,SRR5002327,"7,637,593",4.4G,2.5Gb,2017-03-01
SRX2334609[accn],Illumina MiSeq,SRR5002312,"1,354,417",807.3M,506.7Mb,2017-03-01
SRX2334657[accn],NextSeq 500,SRR5002360,"64,729,884",19.4G,10Gb,2017-03-01
SRX2334633[accn],NextSeq 500,SRR5002336,"29,463,679",8.9G,4.5Gb,2017-03-01
SRX2334627[accn],NextSeq 500,SRR5002330,"24,548,452",7.4G,3.8Gb,2017-03-01
SRX2334626[accn],NextSeq 500,SRR5002329,"32,867,673",9.9G,5.9Gb,2017-03-01
SRX2334621[accn],NextSeq 500,SRR5002324,"54,583,346",16.4G,8.4Gb,2017-03-01
SRX2334696[accn],NextSeq 500,SRR5002399,"50,519,451",15.2G,7.5Gb,2017-03-01
SRX2334694[accn],NextSeq 500,SRR5002397,"63,395,708",19.1G,9.4Gb,2017-03-01
SRX2334628[accn],NextSeq 500,SRR5002331,"51,282,731",15.4G,7.8Gb,2017-03-01
SRX2334664[accn],Illumina MiSeq,SRR5002367,"1,554,328",931.6M,664.8Mb,2017-03-01
SRX5950910[accn],NextSeq 500,SRR9178224,"14,791,090",4.5G,2.6Gb,2019-06-07
SRX5950910[accn],NextSeq 500,SRR9178224,"14,791,090",4.5G,2.6Gb,2019-06-07
SRX5950816[accn],NextSeq 500,SRR9178318,"35,418,433",10.6G,4.6Gb,2019-06-07
SRX5950816[accn],NextSeq 500,SRR9178318,"35,418,433",10.6G,4.6Gb,2019-06-07
SRX5950768[accn],NextSeq 500,SRR9178366,"19,799",5.7M,2.1Mb,2019-06-07
SRX5950768[accn],NextSeq 500,SRR9178366,"19,799",5.7M,2.1Mb,2019-06-07
SRX5950992[accn],NextSeq 500,SRR9178142,"18,919,955",5.7G,2.1Gb,2019-06-07
SRX5950992[accn],NextSeq 500,SRR9178142,"18,919,955",5.7G,2.1Gb,2019-06-07
SRX5950988[accn],NextSeq 500,SRR9178146,"8,461,894",2.5G,888.4Mb,2019-06-07
SRX5950988[accn],NextSeq 500,SRR9178146,"8,461,894",2.5G,888.4Mb,2019-06-07
SRX5950818[accn],NextSeq 500,SRR9178316,"23,985,674",7.2G,3.1Gb,2019-06-07
SRX5950818[accn],NextSeq 500,SRR9178316,"23,985,674",7.2G,3.1Gb,2019-06-07
SRX5950777[accn],NextSeq 500,SRR9178357,"7,888,819",2.4G,825.5Mb,2019-06-07
SRX5950777[accn],NextSeq 500,SRR9178357,"7,888,819",2.4G,825.5Mb,2019-06-07
SRX5950775[accn],NextSeq 500,SRR9178359,"16,876,076",5.1G,1.9Gb,2019-06-07
SRX5950775[accn],NextSeq 500,SRR9178359,"16,876,076",5.1G,1.9Gb,2019-06-07
SRX5950993[accn],NextSeq 500,SRR9178141,"10,096,368",3G,1Gb,2019-06-07
SRX5950993[accn],NextSeq 500,SRR9178141,"10,096,368",3G,1Gb,2019-06-07
SRX5950987[accn],NextSeq 500,SRR9178147,"22,563,254",6.8G,2.5Gb,2019-06-07
SRX5950987[accn],NextSeq 500,SRR9178147,"22,563,254",6.8G,2.5Gb,2019-06-07
SRX5951026[accn],NextSeq 500,SRR9178108,"12,685,168",3.8G,1.3Gb,2019-06-07
SRX5951026[accn],NextSeq 500,SRR9178108,"12,685,168",3.8G,1.3Gb,2019-06-07
SRX5950981[accn],NextSeq 500,SRR9178153,"19,029,532",5.7G,2.4Gb,2019-06-07
SRX5950981[accn],NextSeq 500,SRR9178153,"19,029,532",5.7G,2.4Gb,2019-06-07
SRX5950774[accn],NextSeq 500,SRR9178360,"14,069,878",4.2G,1.5Gb,2019-06-07
SRX5950774[accn],NextSeq 500,SRR9178360,"14,069,878",4.2G,1.5Gb,2019-06-07
SRX5951126[accn],NextSeq 500,SRR9178477,"31,333,183",9.4G,3.6Gb,2019-06-07
SRX5951126[accn],NextSeq 500,SRR9178477,"31,333,183",9.4G,3.6Gb,2019-06-07
SRX5951036[accn],NextSeq 500,SRR9178098,"25,767,809",7.7G,2.9Gb,2019-06-07
SRX5951036[accn],NextSeq 500,SRR9178098,"25,767,809",7.7G,2.9Gb,2019-06-07
SRX5950919[accn],NextSeq 500,SRR9178215,"12,762,011",3.8G,1.3Gb,2019-06-07
SRX5950919[accn],NextSeq 500,SRR9178215,"12,762,011",3.8G,1.3Gb,2019-06-07
SRX5951027[accn],NextSeq 500,SRR9178107,"32,652,569",9.8G,4.2Gb,2019-06-07
SRX5951027[accn],NextSeq 500,SRR9178107,"32,652,569",9.8G,4.2Gb,2019-06-07
SRX5950979[accn],NextSeq 500,SRR9178155,"5,239,291",1.6G,554.7Mb,2019-06-07
SRX5950979[accn],NextSeq 500,SRR9178155,"5,239,291",1.6G,554.7Mb,2019-06-07
SRX5951117[accn],NextSeq 500,SRR9178486,"3,727,316",1.1G,431.3Mb,2019-06-07
SRX5951117[accn],NextSeq 500,SRR9178486,"3,727,316",1.1G,431.3Mb,2019-06-07
SRX5950986[accn],NextSeq 500,SRR9178148,"35,367,513",10.6G,4.6Gb,2019-06-07
SRX5950986[accn],NextSeq 500,SRR9178148,"35,367,513",10.6G,4.6Gb,2019-06-07
SRX5950920[accn],NextSeq 500,SRR9178214,"33,035,709",9.9G,4.3Gb,2019-06-07
SRX5950920[accn],NextSeq 500,SRR9178214,"33,035,709",9.9G,4.3Gb,2019-06-07
SRX5951098[accn],NextSeq 500,SRR9178505,"19,167,138",5.7G,2.5Gb,2019-06-07
SRX5951098[accn],NextSeq 500,SRR9178505,"19,167,138",5.7G,2.5Gb,2019-06-07
SRX5951041[accn],NextSeq 500,SRR9178093,"14,694,613",4.4G,1.5Gb,2019-06-07
SRX5951041[accn],NextSeq 500,SRR9178093,"14,694,613",4.4G,1.5Gb,2019-06-07
SRX5951165[accn],NextSeq 500,SRR9178438,"11,525,184",3.4G,1.3Gb,2019-06-07
SRX5951165[accn],NextSeq 500,SRR9178438,"11,525,184",3.4G,1.3Gb,2019-06-07
SRX5950853[accn],NextSeq 500,SRR9178281,"17,399,116",5.2G,1.9Gb,2019-06-07
SRX5950853[accn],NextSeq 500,SRR9178281,"17,399,116",5.2G,1.9Gb,2019-06-07
SRX5951198[accn],NextSeq 500,SRR9178405,"7,945,511",2.4G,828.9Mb,2019-06-07
SRX5951198[accn],NextSeq 500,SRR9178405,"7,945,511",2.4G,828.9Mb,2019-06-07
SRX5951101[accn],NextSeq 500,SRR9178502,"35,390,039",10.6G,4.6Gb,2019-06-07
SRX5951101[accn],NextSeq 500,SRR9178502,"35,390,039",10.6G,4.6Gb,2019-06-07
SRX5951141[accn],NextSeq 500,SRR9178462,"27,176,404",8.2G,3.1Gb,2019-06-07
SRX5951141[accn],NextSeq 500,SRR9178462,"27,176,404",8.2G,3.1Gb,2019-06-07
SRX5951072[accn],NextSeq 500,SRR9178531,"11,769,674",3.5G,1.2Gb,2019-06-07
SRX5951072[accn],NextSeq 500,SRR9178531,"11,769,674",3.5G,1.2Gb,2019-06-07
SRX5950817[accn],NextSeq 500,SRR9178317,"44,473,188",13.3G,5.8Gb,2019-06-07
SRX5950817[accn],NextSeq 500,SRR9178317,"44,473,188",13.3G,5.8Gb,2019-06-07
SRX5950924[accn],NextSeq 500,SRR9178210,"22,935,212",6.8G,2.3Gb,2019-06-07
SRX5950924[accn],NextSeq 500,SRR9178210,"22,935,212",6.8G,2.3Gb,2019-06-07
SRX5950902[accn],NextSeq 500,SRR9178232,"16,661,325",5G,1.7Gb,2019-06-07
SRX5950902[accn],NextSeq 500,SRR9178232,"16,661,325",5G,1.7Gb,2019-06-07
SRX5950802[accn],NextSeq 500,SRR9178332,"36,377,396",10.9G,4.1Gb,2019-06-07
SRX5950802[accn],NextSeq 500,SRR9178332,"36,377,396",10.9G,4.1Gb,2019-06-07
SRX5951021[accn],NextSeq 500,SRR9178113,"19,935,228",6G,2.1Gb,2019-06-07
SRX5951021[accn],NextSeq 500,SRR9178113,"19,935,228",6G,2.1Gb,2019-06-07
SRX5951019[accn],NextSeq 500,SRR9178115,"42,730,158",12.8G,4.9Gb,2019-06-07
SRX5951019[accn],NextSeq 500,SRR9178115,"42,730,158",12.8G,4.9Gb,2019-06-07
SRX5950942[accn],NextSeq 500,SRR9178192,"16,798,255",5G,1.7Gb,2019-06-07
SRX5950942[accn],NextSeq 500,SRR9178192,"16,798,255",5G,1.7Gb,2019-06-07
SRX5950939[accn],NextSeq 500,SRR9178195,"37,526,507",11.1G,4.2Gb,2019-06-07
SRX5950939[accn],NextSeq 500,SRR9178195,"37,526,507",11.1G,4.2Gb,2019-06-07
SRX5951164[accn],NextSeq 500,SRR9178439,"55,282,190",16.6G,7.2Gb,2019-06-07
SRX5951164[accn],NextSeq 500,SRR9178439,"55,282,190",16.6G,7.2Gb,2019-06-07
SRX5950819[accn],NextSeq 500,SRR9178315,"50,425,686",15.1G,6.5Gb,2019-06-07
SRX5950819[accn],NextSeq 500,SRR9178315,"50,425,686",15.1G,6.5Gb,2019-06-07
SRX5951123[accn],NextSeq 500,SRR9178480,"40,186,063",12.1G,5.2Gb,2019-06-07
SRX5951123[accn],NextSeq 500,SRR9178480,"40,186,063",12.1G,5.2Gb,2019-06-07
SRX5950799[accn],NextSeq 500,SRR9178335,"29,884,402",8.9G,3.9Gb,2019-06-07
SRX5950799[accn],NextSeq 500,SRR9178335,"29,884,402",8.9G,3.9Gb,2019-06-07
SRX5950766[accn],NextSeq 500,SRR9178368,"37,108,681",11.1G,5Gb,2019-06-07
SRX5950766[accn],NextSeq 500,SRR9178368,"37,108,681",11.1G,5Gb,2019-06-07
SRX5951028[accn],NextSeq 500,SRR9178106,"33,016,513",9.9G,4.3Gb,2019-06-07
SRX5951028[accn],NextSeq 500,SRR9178106,"33,016,513",9.9G,4.3Gb,2019-06-07
SRX5950842[accn],NextSeq 500,SRR9178292,"41,774,338",12.5G,5.6Gb,2019-06-07
SRX5950842[accn],NextSeq 500,SRR9178292,"41,774,338",12.5G,5.6Gb,2019-06-07
SRX5950923[accn],NextSeq 500,SRR9178211,"39,375,718",11.8G,5.3Gb,2019-06-07
SRX5950923[accn],NextSeq 500,SRR9178211,"39,375,718",11.8G,5.3Gb,2019-06-07
SRX5950801[accn],NextSeq 500,SRR9178333,"30,892,508",9.2G,4Gb,2019-06-07
SRX5950801[accn],NextSeq 500,SRR9178333,"30,892,508",9.2G,4Gb,2019-06-07
SRX5950921[accn],NextSeq 500,SRR9178213,"29,284,931",8.7G,3.8Gb,2019-06-07
SRX5950921[accn],NextSeq 500,SRR9178213,"29,284,931",8.7G,3.8Gb,2019-06-07
SRX5950776[accn],NextSeq 500,SRR9178358,"36,387,036",10.8G,4.9Gb,2019-06-07
SRX5950776[accn],NextSeq 500,SRR9178358,"36,387,036",10.8G,4.9Gb,2019-06-07
SRX5951022[accn],NextSeq 500,SRR9178112,"30,725,421",9.2G,4Gb,2019-06-07
SRX5951022[accn],NextSeq 500,SRR9178112,"30,725,421",9.2G,4Gb,2019-06-07
SRX5950859[accn],NextSeq 500,SRR9178275,"38,965,157",11.6G,5.2Gb,2019-06-07
SRX5950859[accn],NextSeq 500,SRR9178275,"38,965,157",11.6G,5.2Gb,2019-06-07
SRX5951100[accn],NextSeq 500,SRR9178503,"37,347,928",11.1G,5Gb,2019-06-07
SRX5951100[accn],NextSeq 500,SRR9178503,"37,347,928",11.1G,5Gb,2019-06-07
SRX5951074[accn],NextSeq 500,SRR9178529,"29,831,578",8.9G,3.9Gb,2019-06-07
SRX5951074[accn],NextSeq 500,SRR9178529,"29,831,578",8.9G,3.9Gb,2019-06-07
SRX5950903[accn],NextSeq 500,SRR9178231,"37,830,145",11.2G,5.1Gb,2019-06-07
SRX5950903[accn],NextSeq 500,SRR9178231,"37,830,145",11.2G,5.1Gb,2019-06-07
SRX5950764[accn],NextSeq 500,SRR9178370,"30,016,342",8.9G,3.9Gb,2019-06-07
SRX5950764[accn],NextSeq 500,SRR9178370,"30,016,342",8.9G,3.9Gb,2019-06-07
SRX5950905[accn],NextSeq 500,SRR9178229,"32,639,190",9.7G,4.3Gb,2019-06-07
SRX5950905[accn],NextSeq 500,SRR9178229,"32,639,190",9.7G,4.3Gb,2019-06-07
SRX5951108[accn],NextSeq 500,SRR9178495,"40,003,145",11.9G,5.4Gb,2019-06-07
SRX5951108[accn],NextSeq 500,SRR9178495,"40,003,145",11.9G,5.4Gb,2019-06-07
SRX5950944[accn],NextSeq 500,SRR9178190,"31,933,255",9.4G,4.1Gb,2019-06-07
SRX5950944[accn],NextSeq 500,SRR9178190,"31,933,255",9.4G,4.1Gb,2019-06-07
SRX5951105[accn],NextSeq 500,SRR9178498,"40,296,119",11.9G,5.4Gb,2019-06-07
SRX5951105[accn],NextSeq 500,SRR9178498,"40,296,119",11.9G,5.4Gb,2019-06-07
SRX5950973[accn],NextSeq 500,SRR9178161,"40,727,871",12.2G,5.3Gb,2019-06-07
SRX5950973[accn],NextSeq 500,SRR9178161,"40,727,871",12.2G,5.3Gb,2019-06-07
SRX5950937[accn],NextSeq 500,SRR9178197,"50,820,791",15.2G,6.9Gb,2019-06-07
SRX5950937[accn],NextSeq 500,SRR9178197,"50,820,791",15.2G,6.9Gb,2019-06-07
SRX5950906[accn],NextSeq 500,SRR9178228,"41,602,784",12.4G,5.5Gb,2019-06-07
SRX5950906[accn],NextSeq 500,SRR9178228,"41,602,784",12.4G,5.5Gb,2019-06-07
SRX5950762[accn],NextSeq 500,SRR9178372,"50,686,289",15.1G,6.9Gb,2019-06-07
SRX5950762[accn],NextSeq 500,SRR9178372,"50,686,289",15.1G,6.9Gb,2019-06-07
SRX5950946[accn],NextSeq 500,SRR9178188,"37,223,825",11.1G,4.9Gb,2019-06-07
SRX5950946[accn],NextSeq 500,SRR9178188,"37,223,825",11.1G,4.9Gb,2019-06-07
SRX5951104[accn],NextSeq 500,SRR9178499,"45,674,498",13.6G,6.2Gb,2019-06-07
SRX5951104[accn],NextSeq 500,SRR9178499,"45,674,498",13.6G,6.2Gb,2019-06-07
SRX5950797[accn],NextSeq 500,SRR9178337,"42,721,757",12.8G,5.6Gb,2019-06-07
SRX5950797[accn],NextSeq 500,SRR9178337,"42,721,757",12.8G,5.6Gb,2019-06-07
SRX5950781[accn],NextSeq 500,SRR9178353,"53,677,625",16.1G,7.2Gb,2019-06-07
SRX5950781[accn],NextSeq 500,SRR9178353,"53,677,625",16.1G,7.2Gb,2019-06-07
SRX5951030[accn],NextSeq 500,SRR9178104,"50,485,820",15.1G,6.6Gb,2019-06-07
SRX5951030[accn],NextSeq 500,SRR9178104,"50,485,820",15.1G,6.6Gb,2019-06-07
SRX5950897[accn],NextSeq 500,SRR9178237,"68,845,812",20.6G,9.2Gb,2019-06-07
SRX5950897[accn],NextSeq 500,SRR9178237,"68,845,812",20.6G,9.2Gb,2019-06-07
SRX5951031[accn],NextSeq 500,SRR9178103,"61,828,541",18.5G,8.4Gb,2019-06-07
SRX5951031[accn],NextSeq 500,SRR9178103,"61,828,541",18.5G,8.4Gb,2019-06-07
SRX5950898[accn],NextSeq 500,SRR9178236,"48,405,215",14.5G,6.4Gb,2019-06-07
SRX5950898[accn],NextSeq 500,SRR9178236,"48,405,215",14.5G,6.4Gb,2019-06-07
SRX5950925[accn],NextSeq 500,SRR9178209,"46,959,217",14.1G,6.2Gb,2019-06-07
SRX5950925[accn],NextSeq 500,SRR9178209,"46,959,217",14.1G,6.2Gb,2019-06-07
